Site,Product_Group,Truck_Appointment_Date,BL_weight,Freight_Amount
AMJK,SW,2023-04-28,398060.0,49852.26
AMJK,SW,2023-04-29,140421.0,10113.529999999999
AMJK,SW,2023-05-01,336212.0,26792.94
AMJK,SW,2023-05-02,672244.0,56023.43
AMJK,SW,2023-05-03,235681.0,17124.11
AMJK,SW,2023-05-04,495905.0,44924.69
AMJK,SW,2023-05-05,601530.0,56549.68
AMJK,SW,2023-05-08,400762.0,29106.2
AMJK,SW,2023-05-09,669576.0,49759.6
AMJK,SW,2023-05-10,399392.0,31228.96
AMJK,SW,2023-05-11,414030.0,28165.24
AMJK,SW,2023-05-12,682357.0,62136.65
AMJK,SW,2023-05-15,587379.0,39254.42
AMJK,SW,2023-05-16,439736.0,34594.64
AMJK,SW,2023-05-17,373254.0,30647.2
AMJK,SW,2023-05-18,351603.0,24566.82
AMJK,SW,2023-05-19,430533.0,33093.39
AMJK,SW,2023-05-22,499824.0,37044.11
AMJK,SW,2023-05-23,684165.0,46075.61
AMJK,SW,2023-05-24,470726.0,40279.270000000004
AMJK,SW,2023-05-25,404216.0,24868.56
AMJK,SW,2023-05-26,518690.0,39008.05
AMJK,SW,2023-05-27,42066.0,3280.0
AMJK,SW,2023-05-30,748601.0,55309.51
AMJK,SW,2023-05-31,701767.0,68348.27
AMJK,SW,2023-06-01,122214.0,4833.29
AMJK,SW,2023-06-02,477780.0,40677.05
AMJK,SW,2023-06-05,701828.0,46865.28
AMJK,SW,2023-06-06,416035.0,25457.35
AMJK,SW,2023-06-07,298718.08,32647.89
AMJK,SW,2023-06-08,337429.0,32637.94
AMJK,SW,2023-06-09,756893.0,61610.86
AMJK,SW,2023-06-10,41993.0,7289.110000000001
AMJK,SW,2023-06-12,634394.0,41754.08
AMJK,SW,2023-06-13,649109.0,48648.06
AMJK,SW,2023-06-14,639583.0,42118.95
AMJK,SW,2023-06-15,375467.0,39117.69
AMJK,SW,2023-06-16,838538.0,74412.9
AMJK,SW,2023-06-17,32649.0,4460.17
AMJK,SW,2023-06-19,538907.0,39698.49
AMJK,SW,2023-06-20,498500.0,41579.090000000004
AMJK,SW,2023-06-21,596721.0,34930.1
AMJK,SW,2023-06-22,425840.0,36836.25
AMJK,SW,2023-06-23,429251.0,41620.8
AMJK,SW,2023-06-24,70349.0,4693.43
AMJK,SW,2023-06-26,532335.0,39205.98
AMJK,SW,2023-06-27,748540.0,55131.24
AMJK,SW,2023-06-28,436890.0,33790.33
AMJK,SW,2023-06-29,345256.0,26379.53
AMJK,SW,2023-06-30,436870.0,28824.1
AMJK,SW,2023-07-03,705323.0,54708.979999999996
AMJK,SW,2023-07-04,26203.0,3225.02
AMJK,SW,2023-07-05,513284.0,30474.45
AMJK,SW,2023-07-06,365022.0,29520.87
AMJK,SW,2023-07-07,319258.0,26027.62
AMJK,SW,2023-07-10,462539.0,34884.340000000004
AMJK,SW,2023-07-11,403167.0,26693.63
AMJK,SW,2023-07-12,570640.0,37998.35
AMJK,SW,2023-07-13,543825.0,38698.229999999996
AMJK,SW,2023-07-14,449720.0,45841.979999999996
AMJK,SW,2023-07-17,338895.0,31687.58
AMJK,SW,2023-07-18,639598.0,47854.79
AMJK,SW,2023-07-19,306323.0,18562.61
AMJK,SW,2023-07-20,476803.0,30202.66
AMJK,SW,2023-07-21,797570.0,67719.06999999999
AMJK,SW,2023-07-24,491645.0,33255.47
AMJK,SW,2023-07-25,642468.0,44295.98
AMJK,SW,2023-07-26,365814.0,31615.14
AMJK,SW,2023-07-27,513561.0,34895.31
AMJK,SW,2023-07-28,582494.0,38700.39
AMJK,SW,2023-07-29,70851.0,4973.18
AMJK,SW,2023-07-31,672818.0,57249.21
AMJK,SW,2023-08-01,578271.0,45090.25
AMJK,SW,2023-08-02,321954.0,27162.56
AMJK,SW,2023-08-03,567045.0,41283.99
AMJK,SW,2023-08-04,518449.0,36530.29
AMJK,SW,2023-08-07,611113.0,44284.71
AMJK,SW,2023-08-08,894476.0,58631.05
AMJK,SW,2023-08-09,362937.0,34111.71
AMJK,SW,2023-08-10,40148.0,934.37
AMJK,SW,2023-08-11,140400.0,6497.63
AMJK,SW,2023-08-14,40473.0,2222.02
AMJK,SW,2023-08-28,202534.0,13776.17
AMJK,SW,2023-08-29,826623.0,70460.87
AMJK,SW,2023-08-30,548135.0,37688.47
AMJK,SW,2023-08-31,465287.0,35567.63
AMJK,SW,2023-09-01,739759.0,54147.47
AMJK,SW,2023-09-04,35090.0,2636.0
AMJK,SW,2023-09-05,185508.0,10821.78
AMJK,SW,2023-09-06,181059.0,9305.62
AMJK,SW,2023-09-07,733700.0,46823.92
AMJK,SW,2023-09-08,746960.0,71015.94
AMJK,SW,2023-09-09,147956.0,17055.91
AMJK,SW,2023-09-11,392800.0,26888.93
AMJK,SW,2023-09-12,609850.0,47342.71
AMJK,SW,2023-09-13,786893.8,47358.87
AMJK,SW,2023-09-14,509724.0,38340.08
AMJK,SW,2023-09-15,728288.4,65504.270000000004
AMJK,SW,2023-09-18,541300.0,35972.61
AMJK,SW,2023-09-19,854263.0,71934.58
AMJK,SW,2023-09-20,504924.0,40522.89
AMJK,SW,2023-09-21,467545.0,33178.16
AMJK,SW,2023-09-22,792100.0,72667.12
AMJK,SW,2023-09-25,407322.0,34841.62
AMJK,SW,2023-09-26,806557.0,52393.799999999996
AMJK,SW,2023-09-27,801425.0,57414.97
AMJK,SW,2023-09-28,854905.0,51081.27
AMJK,SW,2023-09-29,782584.0,70072.98
AMJK,SW,2023-09-30,184856.0,15796.1
AMJK,SW,2023-10-02,574207.0,49391.57
AMJK,SW,2023-10-03,728759.0,50911.6
AMJK,SW,2023-10-04,511866.0,36272.97
AMJK,SW,2023-10-05,394448.0,34053.37
AMJK,SW,2023-10-06,570923.0,46430.57
AMJK,SW,2023-10-09,59136.0,1000.0
AMJK,SW,2023-10-10,721408.0,59896.71
AMJK,SW,2023-10-11,383072.0,24212.79
AMJK,SW,2023-10-12,645398.0,46703.72
AMJK,SW,2023-10-13,529126.0,32735.72
AMJK,SW,2023-10-16,324418.0,17846.4
AMJK,SW,2023-10-17,865290.0,53155.32
AMJK,SW,2023-10-18,764149.0,45920.549999999996
AMJK,SW,2023-10-19,717090.0,54933.7
AMJK,SW,2023-10-20,930908.0,78708.41
AMJK,SW,2023-10-21,153051.0,11077.08
AMJK,SW,2023-10-23,857299.0,62344.62
AMJK,SW,2023-10-24,635365.0,51199.47
AMJK,SW,2023-10-25,476505.0,29659.31
AMJK,SW,2023-10-26,542135.0,42316.42
AMJK,SW,2023-10-27,307186.0,27099.870000000003
AMJK,SW,2023-10-28,25195.0,2808.97
AMJK,SW,2023-10-30,349775.0,29945.739999999998
AMJK,SW,2023-10-31,676430.0,61152.12
AMJK,SW,2023-11-01,402594.0,27138.39
AMJK,SW,2023-11-02,429293.0,27315.62
AMJK,SW,2023-11-03,667546.0,62279.979999999996
AMJK,SW,2023-11-06,323254.0,27540.260000000002
AMJK,SW,2023-11-07,605294.0,41650.26
AMJK,SW,2023-11-08,565314.0,43508.64
AMJK,SW,2023-11-09,526026.0,42315.31
AMJK,SW,2023-11-10,744402.0,60803.51
AMJK,SW,2023-11-11,96397.0,5995.71
AMJK,SW,2023-11-13,449385.0,45872.82
AMJK,SW,2023-11-14,565536.0,41086.520000000004
AMJK,SW,2023-11-15,416491.0,21450.46
AMJK,SW,2023-11-16,502846.0,40353.33
AMJK,SW,2023-11-17,707456.0,42635.159999999996
AMJK,SW,2023-11-18,119428.0,11459.36
AMJK,SW,2023-11-20,384960.0,27644.79
AMJK,SW,2023-11-21,559164.0,39882.31
AMJK,SW,2023-11-22,381141.0,26172.61
AMJK,SW,2023-11-27,622746.0,48478.89
AMJK,SW,2023-11-28,741094.0,58493.659999999996
AMJK,SW,2023-11-29,783188.0,46240.88
AMJK,SW,2023-11-30,776477.0,65700.07
AMJK,SW,2023-12-01,445818.0,26322.4
AMJK,SW,2023-12-04,751360.0,60601.03
AMJK,SW,2023-12-05,716913.0,61056.3
AMJK,SW,2023-12-06,514685.0,33995.97
AMJK,SW,2023-12-07,425030.0,19830.22
AMJK,SW,2023-12-08,749525.0,66507.51
AMJK,SW,2023-12-11,468233.0,32828.44
AMJK,SW,2023-12-12,509673.0,43566.35
AMJK,SW,2023-12-13,727725.0,56540.29
AMJK,SW,2023-12-14,493524.0,42945.25
AMJK,SW,2023-12-15,614994.0,58220.15
AMJK,SW,2023-12-16,86826.0,5961.25
AMJK,SW,2023-12-18,483618.0,39869.28
AMJK,SW,2023-12-19,716835.0,52413.29
AMJK,SW,2023-12-20,371352.0,21140.03
AMJK,SW,2023-12-21,532691.0,35467.17
AMJK,SW,2023-12-22,584416.0,51231.38
AMJK,SW,2023-12-27,434483.0,29555.809999999998
AMJK,SW,2023-12-28,493853.0,49526.34
AMJK,SW,2023-12-29,560287.0,46687.45
AMJK,SW,2024-01-02,681522.0,48787.26
AMJK,SW,2024-01-03,695552.0,47921.57
AMJK,SW,2024-01-04,674699.0,43854.56
AMJK,SW,2024-01-05,675344.0,49779.17
AMJK,SW,2024-01-06,88567.0,5697.43
AMJK,SW,2024-01-08,404935.0,33251.11
AMJK,SW,2024-01-09,747074.0,56051.81
AMJK,SW,2024-01-10,473395.0,43155.23
AMJK,SW,2024-01-11,614174.0,44234.77
AMJK,SW,2024-01-12,588812.0,48331.36
AMJK,SW,2024-01-13,126598.0,9122.2
AMJK,SW,2024-01-15,646208.0,43787.01
AMJK,SW,2024-01-16,559132.0,40225.25
AMJK,SW,2024-01-17,526626.0,33647.47
AMJK,SW,2024-01-18,592030.0,47498.77
AMJK,SW,2024-01-19,656112.0,51038.7
AMJK,SW,2024-01-20,114668.0,7710.92
AMJK,SW,2024-01-22,547571.0,31290.79
AMJK,SW,2024-01-23,557979.0,47420.7
AMJK,SW,2024-01-24,618487.0,41383.03
AMJK,SW,2024-01-25,497537.0,32217.68
AMJK,SW,2024-01-26,713039.0,56495.01
AMJK,SW,2024-01-27,113022.0,8222.6
AMJK,SW,2024-01-29,380865.0,28835.98
AMJK,SW,2024-01-30,874957.0,65384.86
AMJK,SW,2024-01-31,847288.0,72923.11
AMJK,SW,2024-02-01,323793.0,17166.21
AMJK,SW,2024-02-02,387622.0,37832.4
AMJK,SW,2024-02-03,102174.0,8489.82
AMJK,SW,2024-02-05,634928.0,54416.44
AMJK,SW,2024-02-06,839053.0,67199.83
AMJK,SW,2024-02-07,825904.0,61754.909999999996
AMJK,SW,2024-02-08,529810.0,42211.85
AMJK,SW,2024-02-09,861736.0,67141.32
AMJK,SW,2024-02-12,600857.0,34095.9
AMJK,SW,2024-02-13,782299.0,56857.01
AMJK,SW,2024-02-14,702920.0,44460.76
AMJK,SW,2024-02-15,631034.0,45970.23
AMJK,SW,2024-02-16,828541.0,79963.14
AMJK,SW,2024-02-17,67749.0,3801.7
AMJK,SW,2024-02-20,575627.0,34658.16
AMJK,SW,2024-02-21,810221.0,58273.0
AMJK,SW,2024-02-22,808524.0,58057.17
AMJK,SW,2024-02-23,810341.0,77121.48
AMJK,SW,2024-02-26,669762.0,45388.07
AMJK,SW,2024-02-27,863659.0,64787.57
AMJK,SW,2024-02-28,717931.0,51332.33
AMJK,SW,2024-02-29,624817.0,57195.35
AMJK,SW,2024-03-01,273072.0,23137.21
AMJK,SW,2024-03-04,402931.0,23907.47
AMJK,SW,2024-03-05,824529.0,60698.38
AMJK,SW,2024-03-06,579448.0,53412.46
AMJK,SW,2024-03-07,516943.0,44526.41
AMJK,SW,2024-03-08,439072.0,38155.73
AMJK,SW,2024-03-11,618927.0,39882.74
AMJK,SW,2024-03-12,855363.0,65214.520000000004
AMJK,SW,2024-03-13,640969.0,46485.48
AMJK,SW,2024-03-14,392643.0,23309.91
AMJK,SW,2024-03-15,413072.0,27102.47
AMJK,SW,2024-03-18,714237.0,51911.71
AMJK,SW,2024-03-19,828549.0,56830.93
AMJK,SW,2024-03-20,490842.0,38278.46
AMJK,SW,2024-03-21,480566.0,32792.26
AMJK,SW,2024-03-22,851613.0,68148.75
AMJK,SW,2024-03-23,111507.0,8089.81
AMJK,SW,2024-03-25,483800.0,28901.64
AMJK,SW,2024-03-26,172903.0,10889.76
AMJK,SW,2024-03-27,341367.0,19124.9
AMJK,SW,2024-03-28,555662.0,42777.83
AMJK,SW,2024-03-29,258716.0,25747.24
AMJK,SW,2024-03-30,90185.0,10639.33
AMJK,SW,2024-04-01,172191.0,13554.67
AMJK,SW,2024-04-02,933731.0,48572.729999999996
AMJK,SW,2024-04-03,823960.0,50159.0
AMJK,SW,2024-04-04,633096.0,48265.15
AMJK,SW,2024-04-05,810842.0,62508.42
AMJK,SW,2024-04-08,454577.0,37005.54
AMJK,SW,2024-04-09,363561.0,21820.16
AMJK,SW,2024-04-10,595968.0,42248.38
AMJK,SW,2024-04-11,530511.0,34322.52
AMJK,SW,2024-04-12,396415.0,31521.99
AMJK,SW,2024-04-13,33025.0,3122.51
AMJK,SW,2024-04-15,361165.0,31250.989999999998
AMJK,SW,2024-04-16,663616.0,55602.76
AMJK,SW,2024-04-17,415196.0,37182.17
AMJK,SW,2024-04-18,499575.0,34146.02
AMJK,SW,2024-04-19,515966.0,39273.97
AMJK,SW,2024-04-20,181239.0,17520.5
AMJK,SW,2024-04-22,369990.0,27531.95
AMJK,SW,2024-04-23,482970.08,45309.06
AMJK,SW,2024-04-24,321067.0,19586.04
AMJK,SW,2024-04-25,449676.0,40265.54
AMJK,SW,2024-04-26,693085.0,51489.41
AMJK,SW,2024-04-27,216108.0,18944.11
AMJK,SW,2024-04-29,573607.0,38655.28
AMJK,SW,2024-04-30,946809.0,70765.77
AMJK,SW,2024-05-01,365245.0,22733.73
AMJK,SW,2024-05-02,230983.12,24887.92
AMJK,SW,2024-05-03,545966.0,49999.98
AMJK,SW,2024-05-06,517407.0,38365.69
AMJK,SW,2024-05-07,627477.0,45700.01
AMJK,SW,2024-05-08,614715.0,40548.3
AMJK,SW,2024-05-09,453474.0,33378.53
AMJK,SW,2024-05-10,586621.0,52654.36
AMJK,SW,2024-05-11,157474.0,17375.36
AMJK,SW,2024-05-13,457100.0,23827.95
AMJK,SW,2024-05-14,690142.0,54126.83
AMJK,SW,2024-05-15,542873.0,50967.88
AMJK,SW,2024-05-16,374159.0,22476.73
AMJK,SW,2024-05-17,707370.0,60255.98
AMJK,SW,2024-05-18,120179.0,14064.880000000001
AMJK,SW,2024-05-20,334717.0,18157.86
AMJK,SW,2024-05-21,686584.0,50820.84
AMJK,SW,2024-05-22,552749.0,35870.87
AMJK,SW,2024-05-23,502458.0,33615.06
AMJK,SW,2024-05-24,655553.0,59245.99
AMJK,SW,2024-05-25,210543.0,15328.52
AMJK,SW,2024-05-28,463642.0,38898.090000000004
AMJK,SW,2024-05-29,729122.0,49281.24
AMJK,SW,2024-05-30,835104.0,50096.35
AMJK,SW,2024-05-31,926436.0,87536.92
AMJK,SW,2024-06-03,515724.0,33339.56
AMJK,SW,2024-06-04,753635.0,44023.44
AMJK,SW,2024-06-05,568926.0,43482.19
AMJK,SW,2024-06-06,464804.0,34645.24
AMJK,SW,2024-06-07,569394.0,51442.42
AMJK,SW,2024-06-08,3318.0,194.21
AMJK,SW,2024-06-10,531151.0,39118.27
AMJK,SW,2024-06-11,766770.0,59147.93
AMJK,SW,2024-06-12,578943.0,39526.15
AMJK,SW,2024-06-13,521993.0,45517.97
AMJK,SW,2024-06-14,547051.0,39925.479999999996
AMJK,SW,2024-06-17,570642.0,52491.74
AMJK,SW,2024-06-18,838757.0,57806.22
AMJK,SW,2024-06-19,229754.0,22130.85
AMJK,SW,2024-06-20,504168.0,41184.15
AMJK,SW,2024-06-21,586164.0,53137.0
AMJK,SW,2024-06-22,225812.0,22472.350000000002
AMJK,SW,2024-06-24,421071.0,34187.17
AMJK,SW,2024-06-25,494335.0,38793.24
AMJK,SW,2024-06-26,509188.0,38425.54
AMJK,SW,2024-06-27,560290.0,54198.35
AMJK,SW,2024-06-28,729469.0,56626.61
AMJK,SW,2024-06-29,177607.0,12734.89
AMJK,SW,2024-07-01,375382.0,24223.64
AMJK,SW,2024-07-02,604340.0,32981.51
AMJK,SW,2024-07-03,410078.0,22418.059999999998
AMJK,SW,2024-07-05,218931.0,26380.87
AMJK,SW,2024-07-08,588282.0,30400.76
AMJK,SW,2024-07-09,302271.0,16861.75
AMJK,SW,2024-07-10,761392.0,46430.01
AMJK,SW,2024-07-11,422512.0,31903.74
AMJK,SW,2024-07-12,706143.0,58462.41
AMJK,SW,2024-07-13,185386.0,13901.66
AMJK,SW,2024-07-15,506690.0,37437.22
AMJK,SW,2024-07-16,690468.0,56561.72
AMJK,SW,2024-07-17,448978.0,29027.84
AMJK,SW,2024-07-18,203152.0,23434.01
AMJK,SW,2024-07-19,498083.0,38728.33
AMJK,SW,2024-07-20,134131.0,11484.68
AMJK,SW,2024-07-22,266571.0,17551.89
AMJK,SW,2024-07-23,684937.0,49320.9
AMJK,SW,2024-07-24,400561.0,37004.0
AMJK,SW,2024-07-25,394250.0,26760.920000000002
AMJK,SW,2024-07-26,545018.0,48875.85
AMJK,SW,2024-07-27,127769.0,10723.9
AMJK,SW,2024-07-29,541744.0,31898.63
AMJK,SW,2024-07-30,533956.0,30894.66
AMJK,SW,2024-07-31,634247.0,47085.28
AMJK,SW,2024-08-01,249932.0,22521.44
AMJK,SW,2024-08-02,488065.0,47741.44
AMJK,SW,2024-08-05,576744.0,45975.49
AMJK,SW,2024-08-06,561232.0,42825.34
AMJK,SW,2024-08-07,507485.0,41425.21
AMJK,SW,2024-08-08,420338.0,30198.6
AMJK,SW,2024-08-09,275807.0,21527.82
AMJK,SW,2024-08-12,564929.0,35750.33
AMJK,SW,2024-08-13,952967.0,72665.53
AMJK,SW,2024-08-14,632028.0,43197.33
AMJK,SW,2024-08-15,814038.0,73250.45
AMJK,SW,2024-08-16,618676.0,46442.14
AMJK,SW,2024-08-17,71118.0,5872.09
AMJK,SW,2024-08-19,443899.0,29048.21
AMJK,SW,2024-08-20,764299.0,47372.6
AMJK,SW,2024-08-21,508515.0,36266.28
AMJK,SW,2024-08-22,384753.0,28673.72
AMJK,SW,2024-08-23,422225.0,34008.33
AMJK,SW,2024-08-24,161619.0,9039.68
AMJK,SW,2024-08-26,594012.0,32381.19
AMJK,SW,2024-08-27,702853.0,38361.5
AMJK,SW,2024-08-28,587554.0,44887.03
AMJK,SW,2024-08-29,395684.0,32790.76
AMJK,SW,2024-08-30,590955.0,52541.59
AMJK,SW,2024-08-31,96196.0,10193.76
AMJK,SW,2024-09-03,402364.0,28674.190000000002
AMJK,SW,2024-09-04,326745.0,23478.5
AMJK,SW,2024-09-05,446018.0,32020.68
AMJK,SW,2024-09-06,463934.0,43276.72
AMJK,SW,2024-09-09,619478.0,40086.07
AMJK,SW,2024-09-10,577124.0,38473.31
AMJK,SW,2024-09-11,600321.0,49975.47
AMJK,SW,2024-09-12,398651.0,31939.73
AMJK,SW,2024-09-13,457947.0,36134.67
AMJK,SW,2024-09-16,694826.0,56341.19
AMJK,SW,2024-09-17,706189.0,47792.02
AMJK,SW,2024-09-18,634291.0,47264.71
AMJK,SW,2024-09-19,675134.0,46475.99
AMJK,SW,2024-09-20,265983.0,22097.0
AMJK,SW,2024-09-21,173402.0,11906.220000000001
AMJK,SW,2024-09-23,294677.0,19871.69
AMJK,SW,2024-09-24,659529.0,44603.97
AMJK,SW,2024-09-25,409320.0,35210.29
AMJK,SW,2024-09-26,414675.0,33455.72
AMJK,SW,2024-09-27,398215.0,30090.89
AMJK,SW,2024-09-28,186463.0,15662.98
AMJK,SW,2024-09-30,407180.0,27979.88
AMJK,SW,2024-10-01,536964.0,46963.69
AMJK,SW,2024-10-02,304691.0,20391.94
AMJK,SW,2024-10-03,333971.0,31230.71
AMJK,SW,2024-10-04,431159.0,29706.309999999998
AMJK,SW,2024-10-07,397370.0,34646.82
AMJK,SW,2024-10-08,90320.0,8119.04
AMJK,SW,2024-10-09,361869.0,24138.24
AMJK,SW,2024-10-10,285168.0,25599.73
AMJK,SW,2024-10-11,371990.0,40825.5
AMJK,SW,2024-10-14,646573.0,43312.61
AMJK,SW,2024-10-15,701323.0,43753.42
AMJK,SW,2024-10-16,373183.0,27028.59
AMJK,SW,2024-10-17,401840.0,34741.75
AMJK,SW,2024-10-18,560551.0,44896.0
AMJK,SW,2024-10-19,221838.0,19405.76
AMJK,SW,2024-10-21,339713.0,22038.44
AMJK,SW,2024-10-22,615089.0,46064.450000000004
AMJK,SW,2024-10-23,493061.0,44416.52
AMJK,SW,2024-10-24,166788.0,5616.88
AMJK,SW,2024-10-25,457671.0,42361.12
AMJK,SW,2024-10-26,271887.0,18528.13
AMJK,SW,2024-10-28,632604.0,43313.17
AMJK,SW,2024-10-29,671240.0,40616.62
AMJK,SW,2024-10-30,381941.0,33886.09
AMJK,SW,2024-10-31,562768.0,41713.64
AMJK,SW,2024-11-01,279520.0,25432.18
AMJK,SW,2024-11-04,616853.0,46790.159999999996
AMJK,SW,2024-11-05,775577.0,48531.9
AMJK,SW,2024-11-06,309205.0,23403.35
AMJK,SW,2024-11-07,238679.0,17420.28
AMJK,SW,2024-11-08,586666.0,45724.48
AMJK,SW,2024-11-11,544345.0,32840.66
AMJK,SW,2024-11-12,780049.0,53279.01
AMJK,SW,2024-11-13,574665.0,39322.01
AMJK,SW,2024-11-14,132813.0,7112.43
AMJK,SW,2024-11-15,503005.0,40552.66
AMJK,SW,2024-11-16,175484.0,9510.21
AMJK,SW,2024-11-18,311751.0,32854.84
AMJK,SW,2024-11-19,252227.0,12625.789999999999
AMJK,SW,2024-11-20,545574.0,33868.020000000004
AMJK,SW,2024-11-21,497370.0,35721.09
AMJK,SW,2024-11-22,599829.0,43537.94
AMJK,SW,2024-11-23,120958.0,10603.48
AMJK,SW,2024-11-25,323912.0,18144.49
AMJK,SW,2024-11-26,523274.0,33357.53
AMJK,SW,2024-11-27,342152.0,31811.12
AMJK,SW,2024-11-30,112005.0,8111.96
AMJK,SW,2024-12-02,428377.0,29618.17
AMJK,SW,2024-12-03,650588.0,46030.119999999995
AMJK,SW,2024-12-04,459327.0,39802.63
AMJK,SW,2024-12-05,456485.0,33459.17
AMJK,SW,2024-12-06,555014.0,57527.01
AMJK,SW,2024-12-07,204145.0,15988.09
AMJK,SW,2024-12-09,578036.0,32752.05
AMJK,SW,2024-12-10,842146.0,65610.44
AMJK,SW,2024-12-11,518300.0,47804.52
AMJK,SW,2024-12-12,604356.0,35580.2
AMJK,SW,2024-12-13,230952.0,14667.09
AMJK,SW,2024-12-14,112018.0,9239.59
AMJK,SW,2024-12-16,452535.0,38278.3
AMJK,SW,2024-12-17,824463.0,56462.74
AMJK,SW,2024-12-18,430710.0,35896.93
AMJK,SW,2024-12-19,417696.0,23319.86
AMJK,SW,2024-12-20,577856.0,49279.33
AMJK,SW,2024-12-27,284299.0,24550.13
AMJK,SW,2024-12-28,172237.0,10547.0
AMJK,SW,2024-12-30,686795.0,53084.5
AMJK,SW,2024-12-31,574917.0,40311.64
AMJK,SW,2025-01-02,277724.0,23434.6
AMJK,SW,2025-01-03,521529.0,50720.31
AMJK,SW,2025-01-06,532422.0,33315.83
AMJK,SW,2025-01-07,480301.0,30480.75
AMJK,SW,2025-01-08,359193.0,25963.8
AMJK,SW,2025-01-09,360307.0,24512.66
AMJK,SW,2025-01-10,331263.0,25108.21
AMJK,SW,2025-01-13,944734.0,70780.12
AMJK,SW,2025-01-14,647162.0,50475.53
AMJK,SW,2025-01-15,450008.0,33560.54
AMJK,SW,2025-01-16,612675.0,42022.97
AMJK,SW,2025-01-17,424473.0,36197.67
AMJK,SW,2025-01-18,216661.0,16434.41
AMJK,SW,2025-01-20,454116.0,32456.9
AMJK,SW,2025-01-21,469478.0,37747.94
AMJK,SW,2025-01-22,153091.0,6541.88
AMJK,SW,2025-01-23,299436.0,20169.46
AMJK,SW,2025-01-24,651919.0,56280.07
AMJK,SW,2025-01-25,293005.0,22371.32
AMJK,SW,2025-01-27,432429.0,32699.11
AMJK,SW,2025-01-28,588130.0,49512.62
AMJK,SW,2025-01-29,582396.0,48916.729999999996
AMJK,SW,2025-01-30,248444.0,18731.75
AMJK,SW,2025-01-31,798062.0,67917.38
AMJK,SW,2025-02-03,362462.0,31410.24
AMJK,SW,2025-02-04,585778.0,34182.28
AMJK,SW,2025-02-05,517113.0,33936.24
AMJK,SW,2025-02-06,227144.0,13200.630000000001
AMJK,SW,2025-02-07,420488.0,35436.44
AMJK,SW,2025-02-10,142558.0,6976.049999999999
AMJK,SW,2025-02-11,37212.0,500.0
AMJK,SW,2025-02-13,72852.0,1000.0
AMJK,SW,2025-02-14,35640.0,500.0
AMSC,BP,2020-11-22,42761.0,2091.0
AMSC,BP,2022-01-13,33515.0,875.0
AMSC,BP,2022-10-18,43070.0,0.0
AMSC,BP,2022-10-19,114888.0,3550.0
AMSC,BP,2022-10-20,164705.0,6819.41
AMSC,BP,2022-10-21,103748.0,3860.2000000000003
AMSC,BP,2022-10-24,78536.0,3550.0
AMSC,BP,2022-10-25,203718.0,4834.1
AMSC,BP,2022-10-26,75821.0,3183.2
AMSC,BP,2022-10-27,298032.0,10077.779999999999
AMSC,BP,2022-10-28,228488.0,7308.2
AMSC,BP,2022-10-31,266342.0,7108.2
AMSC,BP,2022-11-01,429410.0,14766.4
AMSC,BP,2022-11-02,332671.0,9208.71
AMSC,BP,2022-11-03,339561.0,13218.699999999999
AMSC,BP,2022-11-04,151391.0,4750.01
AMSC,BP,2022-11-07,70633.0,725.0
AMSC,BP,2022-11-08,186021.0,4783.2
AMSC,BP,2022-11-09,283179.0,6368.6900000000005
AMSC,BP,2022-11-10,252907.0,4581.23
AMSC,BP,2022-11-11,144298.0,3313.8
AMSC,BP,2022-11-14,111183.0,5370.96
AMSC,BP,2022-11-16,36013.0,875.0
AMSC,BP,2022-11-18,38987.0,2200.0
AMSC,BP,2022-11-21,243892.0,12892.75
AMSC,BP,2022-11-22,199038.0,10481.39
AMSC,BP,2022-11-23,41636.0,2458.2
AMSC,BP,2023-01-12,295565.0,12142.91
AMSC,BP,2023-01-13,264788.0,13135.98
AMSC,BP,2023-01-16,71083.0,0.0
AMSC,BP,2023-01-23,39260.0,2067.9
AMSC,BP,2023-01-24,70800.0,0.0
AMSC,BP,2023-02-02,400939.0,10581.54
AMSC,BP,2023-02-03,201073.0,8441.73
AMSC,BP,2023-02-06,149804.0,3219.1
AMSC,BP,2023-02-07,76366.0,1675.0
AMSC,BP,2023-02-09,138633.0,6099.95
AMSC,BP,2023-02-10,200237.0,8311.96
AMSC,BP,2023-02-22,208180.0,9006.65
AMSC,BP,2023-02-23,148988.0,5033.46
AMSC,BP,2023-02-24,108640.0,3171.56
AMSC,BP,2023-02-27,223412.0,8773.21
AMSC,BP,2023-02-28,303837.0,10800.77
AMSC,BP,2023-03-01,352565.0,13188.74
AMSC,BP,2023-03-02,344908.0,12731.26
AMSC,BP,2023-03-03,372130.0,13863.289999999999
AMSC,BP,2023-03-06,457484.0,15612.54
AMSC,BP,2023-03-07,333434.0,10711.4
AMSC,BP,2023-03-08,416168.0,9886.0
AMSC,BP,2023-03-09,298680.0,7575.4400000000005
AMSC,BP,2023-03-10,221723.0,6686.87
AMSC,BP,2023-03-13,279528.0,9245.82
AMSC,BP,2023-03-14,112262.0,3332.7
AMSC,BP,2023-03-15,116158.0,6064.32
AMSC,BP,2023-03-16,114755.0,3100.26
AMSC,BP,2023-03-17,135252.0,5361.41
AMSC,BP,2023-03-20,269134.0,6584.17
AMSC,BP,2023-03-21,216364.0,5821.17
AMSC,BP,2023-03-22,112495.0,3588.5299999999997
AMSC,BP,2023-03-23,247976.0,5415.09
AMSC,BP,2023-03-24,304011.0,7697.98
