Site,BL_Number,Truck_Appointment_Date,BL_weight,Freight_Amount,Product_Group
AMJK,W41B304,2024-04-02,38400.0,3578.4,SW
AMJK,W41B308,2024-02-06,3318.0,185.71,SW
AMJK,W41B313,2024-01-24,32266.0,1049.56,SW
AMJK,W41B315,2024-02-16,38224.0,5969.29,SW
AMJK,W41B317,2024-02-15,27820.0,625.0,SW
AMJK,W41B319,2024-02-06,1659.0,302.43,SW
AMJK,W41B329,2024-02-14,1121.0,440.32,SW
AMJK,W41B330,2024-02-22,36476.0,3347.17,SW
AMJK,W41B331,2024-02-05,29119.0,4654.3,SW
AMJK,W41B332,2024-03-08,2612.0,636.1,SW
AMJK,W41B333,2024-02-05,25670.0,1431.04,SW
AMJK,W41B334,2024-02-12,15252.0,1042.0,SW
AMJK,W41B336,2024-02-26,1471.0,376.01,SW
AMJK,W41B337,2024-02-06,27768.0,1458.56,SW
AMJK,W41B338,2024-02-05,4955.0,259.9,SW
AMJK,W41B340,2024-01-18,1964.0,411.36,SW
AMJK,W41B341,2024-02-09,6052.0,948.1,SW
AMJK,W41B346,2024-02-06,3112.0,515.91,SW
AMJK,W41B347,2024-03-12,7680.0,621.82,SW
AMJK,W41B348,2024-02-13,27358.0,4114.22,SW
AMJK,W41B352,2024-02-21,674.0,119.6,SW
AMJK,W41B356,2024-02-05,29695.0,1050.0,SW
AMJK,W41B362,2024-02-07,26260.0,1097.46,SW
AMJK,W41B363,2024-03-07,32093.0,6650.8,SW
AMJK,W41B364,2024-02-05,33678.0,2700.0,SW
AMJK,W41B368,2024-02-08,1898.0,158.33,SW
AMJK,W41B369,2024-02-13,26435.0,3665.48,SW
AMJK,W41B397,2024-01-12,37438.0,2948.0,SW
AMJK,W41B399,2024-02-29,1548.0,235.76,SW
AMJK,W41B407,2024-03-01,1276.0,203.43,SW
AMJK,W41B409,2024-02-20,20141.0,1621.62,SW
AMJK,W41B423,2024-01-25,37087.0,1978.56,SW
AMJK,W41B449,2024-01-15,1280.0,228.49,SW
AMJK,W41B536,2024-02-01,6636.0,329.09,SW
AMJK,W41B555,2024-01-30,38664.0,2858.81,SW
AMJK,W41B558,2024-02-05,4955.0,427.93,SW
AMJK,W41B568,2024-01-19,37472.0,3477.17,SW
AMJK,W41B588,2024-03-01,21600.0,645.0,SW
AMJK,W41B619,2024-02-05,2662.0,417.38,SW
AMJK,W41B625,2024-01-24,4990.0,809.85,SW
AMJK,W41B658,2024-02-29,1521.0,119.08,SW
AMJK,W41B680,2024-02-07,2455.0,298.43,SW
AMJK,W41B681,2024-02-15,36824.0,2387.64,SW
AMJK,W41B696,2024-02-29,15028.0,3734.64,SW
AMJK,W41B718,2024-03-14,29082.0,2650.0,SW
AMJK,W41B724,2024-02-13,3594.0,708.07,SW
AMJK,W41B735,2024-02-23,5865.0,221.36,SW
AMJK,W41B743,2024-02-07,31170.0,1161.32,SW
AMJK,W41B761,2024-03-21,38016.0,625.0,SW
AMJK,W41B780,2024-02-07,732.0,145.78,SW
AMJK,W41B810,2024-02-16,34072.0,2934.2,SW
AMJK,W41B830,2024-02-28,34673.0,2733.0,SW
AMJK,W41B831,2024-02-06,30422.0,2450.0,SW
AMJK,W41B838,2024-02-14,33692.0,2523.1,SW
AMJK,W41B851,2024-02-16,25373.0,2422.15,SW
AMJK,W41B859,2024-02-26,37351.0,2387.64,SW
AMJK,W41B873,2024-01-30,3704.0,192.06,SW
AMJK,W41B875,2024-02-05,1204.0,208.73,SW
AMJK,W41B909,2024-01-30,5358.0,411.01,SW
AMJK,W41B914,2024-02-15,2160.0,464.0,SW
AMJK,W41B923,2024-02-07,1659.0,480.8,SW
AMJK,W41B935,2024-02-15,6188.0,806.74,SW
AMJK,W41B960,2024-02-28,1659.0,119.08,SW
AMJK,W41B972,2024-02-05,3723.0,819.36,SW
AMJK,W41B973,2024-03-05,32400.0,1650.2,SW
AMJK,W41B995,2024-01-31,4296.0,585.6,SW
AMJK,W41C012,2024-02-02,37431.0,1987.72,SW
AMJK,W41C043,2024-02-02,5598.0,480.62,SW
AMJK,W41C044,2024-03-05,842.0,306.87,SW
AMJK,W41C045,2024-01-31,30241.0,4204.6,SW
AMJK,W41C066,2024-02-29,36741.0,2375.52,SW
AMJK,W41C068,2024-02-20,31804.0,650.0,SW
AMJK,W41C081,2024-02-06,15182.0,3665.48,SW
AMJK,W41C105,2024-02-21,37825.0,3673.58,SW
AMJK,W41C113,2024-02-13,4474.0,634.11,SW
AMJK,W41C137,2024-02-21,5820.0,0.0,SW
AMJK,W41C139,2024-03-01,2010.0,215.81,SW
AMJK,W41C151,2024-02-08,732.0,131.81,SW
AMJK,W41C157,2024-04-10,1152.0,194.56,SW
AMJK,W41C161,2024-02-13,36753.0,1827.2,SW
AMJK,W41C174,2024-02-06,34839.0,5818.04,SW
AMJK,W41C178,2024-02-06,1659.0,267.08,SW
AMJK,W41C179,2024-02-13,20674.0,625.0,SW
AMJK,W41C180,2024-01-30,5454.0,1014.18,SW
AMJK,W41C184,2024-02-08,4977.0,194.72,SW
AMJK,W41C186,2024-02-07,37325.0,2327.04,SW
AMJK,W41C242,2024-02-29,37701.0,650.0,SW
AMJK,W41C243,2024-02-23,24958.0,5449.6,SW
AMJK,W41C247,2024-02-08,1464.0,128.31,SW
AMJK,W41C261,2024-02-05,1331.0,322.92,SW
AMJK,W41C262,2024-03-07,7680.0,1481.21,SW
AMJK,W41C273,2024-02-06,35168.0,642.04,SW
AMJK,W41C274,2024-01-16,36432.0,648.71,SW
AMJK,W41C279,2024-03-28,29898.0,2972.0,SW
AMJK,W41C280,2024-04-22,38938.0,3161.43,SW
AMJK,W41C285,2024-02-09,1489.0,436.25,SW
AMJK,W41C291,2024-02-01,30780.0,3467.12,SW
AMJK,W41C294,2024-02-15,37934.0,2033.52,SW
AMJK,W41C296,2024-02-01,446.0,123.72,SW
AMJK,W41C308,2024-02-12,17524.0,3514.96,SW
AMJK,W41C313,2024-02-01,6636.0,364.86,SW
AMJK,W41C318,2024-02-22,1280.0,311.86,SW
AMJK,W41C321,2024-02-05,29005.0,2365.02,SW
AMJK,W41C322,2024-02-09,4341.0,798.1,SW
AMJK,W41C323,2024-02-26,16590.0,1120.96,SW
AMJK,W41C324,2024-02-01,15036.0,1438.77,SW
AMJK,W41C333,2024-02-12,1659.0,252.04,SW
AMJK,W41C338,2024-02-13,30319.0,2784.86,SW
AMJK,W41C340,2024-02-07,6696.0,1037.2,SW
AMJK,W41C349,2024-02-16,2978.0,517.82,SW
AMJK,W41C369,2024-02-16,6818.0,266.72,SW
AMJK,W41C399,2024-03-01,1276.0,232.96,SW
AMJK,W41C423,2024-01-30,36582.0,1978.56,SW
AMJK,W41C436,2024-02-20,37866.0,2033.52,SW
AMJK,W41C447,2024-01-30,4720.0,316.94,SW
AMJK,W41C529,2024-02-16,30527.0,1914.68,SW
AMJK,W41C555,2024-01-31,30999.0,3455.2,SW
AMJK,W41C636,2024-02-12,5200.0,294.62,SW
AMJK,W41C668,2024-02-20,39702.0,2033.52,SW
AMJK,W41C680,2024-02-26,2455.0,668.26,SW
AMJK,W41C696,2024-03-08,17322.0,5428.9,SW
AMJK,W41C702,2024-03-19,1536.0,335.9,SW
AMJK,W41C755,2024-02-21,37482.0,2033.52,SW
AMJK,W41C835,2024-02-13,37711.0,1969.4,SW
AMJK,W41C848,2024-02-14,1202.0,119.6,SW
AMJK,W41C873,2024-02-27,1521.0,119.6,SW
AMJK,W41C875,2024-02-09,1202.0,188.19,SW
AMJK,W41C914,2024-02-16,3240.0,695.99,SW
AMJK,W41C972,2024-02-06,2894.0,624.39,SW
AMJK,W41C995,2024-02-05,892.0,195.61,SW
AMJK,W41D055,2024-02-02,4977.0,202.08,SW
AMJK,W41D066,2024-03-19,35364.0,2363.4,SW
AMJK,W41D151,2024-03-07,2105.0,376.95,SW
AMJK,W41D174,2024-02-23,1464.0,732.25,SW
AMJK,W41D179,2024-02-16,5805.0,283.72,SW
AMJK,W41D184,2024-02-14,1269.0,119.6,SW
AMJK,W41D186,2024-03-22,37234.0,2363.4,SW
AMJK,W41D273,2024-02-12,34520.0,1000.0,SW
AMJK,W41D274,2024-01-22,19119.0,850.0,SW
AMJK,W41D296,2024-02-13,30424.0,2996.75,SW
AMJK,W41D323,2024-02-14,34254.0,1098.36,SW
AMJK,W41D333,2024-02-22,1915.0,352.96,SW
AMJK,W41D338,2024-02-29,2942.0,688.59,SW
AMJK,W41D423,2023-02-14,35590.0,2033.52,SW
AMJK,W41D436,2024-02-27,38252.0,2061.0,SW
AMJK,W41D636,2024-02-21,1940.0,172.91,SW
AMJK,W41D835,2024-03-22,37905.0,2015.2,SW
AMJK,W41D848,2024-03-20,7680.0,425.48,SW
AMJK,W41E055,2024-02-07,578.0,118.04,SW
AMJK,W41E273,2024-02-15,34773.0,745.22,SW
AMJK,W41E313,2024-02-09,1241.0,118.04,SW
AMJK,W42A003,2024-02-21,30908.0,4297.91,SW
AMJK,W42A005,2024-03-01,23345.0,3602.2,SW
AMJK,W42A006,2024-02-23,3840.0,442.77,SW
AMJK,W42A007,2024-02-06,28699.0,2178.77,SW
AMJK,W42A008,2024-02-16,1440.0,305.86,SW
AMJK,W42A014,2024-02-07,37632.0,2660.71,SW
AMJK,W42A019,2024-02-16,24122.0,3338.9,SW
AMJK,W42A021,2024-02-13,21531.0,0.0,SW
AMJK,W42A026,2024-02-05,38610.0,2200.0,SW
AMJK,W42A027,2024-02-13,38610.0,2147.04,SW
AMJK,W42A030,2024-02-06,35090.0,2200.0,SW
AMJK,W42A031,2024-02-08,37739.0,2791.8,SW
AMJK,W42A033,2024-02-13,36265.0,3099.18,SW
AMJK,W42A034,2024-02-09,35090.0,2499.2,SW
AMJK,W42A035,2024-02-06,37212.0,2147.04,SW
AMJK,W42A036,2024-02-07,36740.0,2499.2,SW
AMJK,W42A038,2024-03-08,9745.0,1097.97,SW
AMJK,W42A039,2024-02-13,1418.0,176.25,SW
AMJK,W42A041,2024-02-07,944.0,118.04,SW
AMJK,W42A042,2024-02-02,1456.0,347.39,SW
AMJK,W42A043,2024-02-03,33280.0,3797.9,SW
AMJK,W42A046,2024-02-09,20812.0,1098.3,SW
AMJK,W42A048,2024-02-14,29572.0,2282.26,SW
AMJK,W42A052,2024-02-15,30941.0,4382.97,SW
AMJK,W42A053,2024-02-05,2666.0,357.04,SW
AMJK,W42A054,2024-03-05,1078.0,270.22,SW
AMJK,W42A055,2024-02-06,1488.0,298.98,SW
AMJK,W42A058,2024-02-14,4172.0,1171.39,SW
AMJK,W42A059,2024-02-06,1900.0,359.33,SW
AMJK,W42A061,2024-02-05,2240.0,287.52,SW
AMJK,W42A062,2024-02-23,30555.0,3424.8,SW
AMJK,W42A065,2024-02-13,37890.0,1987.72,SW
AMJK,W42A069,2024-02-23,31196.0,2852.7,SW
AMJK,W42A071,2024-02-09,732.0,118.04,SW
AMJK,W42A073,2024-02-20,35786.0,2717.94,SW
AMJK,W42A078,2024-02-28,30240.0,772.08,SW
AMJK,W42A081,2024-02-08,4404.0,489.06,SW
AMJK,W42A085,2024-02-07,1260.0,267.02,SW
AMJK,W42A086,2024-02-28,1659.0,431.3,SW
AMJK,W42A088,2024-02-08,35664.0,4387.52,SW
AMJK,W42A093,2024-02-09,36518.0,2706.36,SW
AMJK,W42A097,2024-04-04,27635.0,4550.0,SW
AMJK,W42A099,2024-02-09,36557.0,2594.0,SW
AMJK,W42A100,2024-02-29,35074.0,3616.8,SW
AMJK,W42A102,2024-02-07,33367.0,850.0,SW
AMJK,W42A103,2024-02-09,1280.0,257.97,SW
AMJK,W42A105,2024-02-07,28580.0,2677.46,SW
AMJK,W42A106,2024-02-16,10380.0,1503.28,SW
AMJK,W42A107,2024-04-18,15028.0,3630.9,SW
AMJK,W42A113,2024-02-09,28906.0,2925.97,SW
AMJK,W42A114,2024-02-06,31724.0,2287.81,SW
AMJK,W42A115,2024-02-09,36525.0,3008.37,SW
AMJK,W42A116,2024-02-06,38664.0,1710.82,SW
AMJK,W42A118,2024-02-08,27478.0,4781.34,SW
AMJK,W42A122,2024-02-09,27183.0,3077.9,SW
AMJK,W42A123,2024-03-05,37525.0,799.52,SW
AMJK,W42A124,2024-02-07,25243.0,2504.56,SW
AMJK,W42A125,2024-02-23,1280.0,265.02,SW
AMJK,W42A126,2024-02-14,19626.0,753.92,SW
AMJK,W42A127,2024-02-06,24114.0,3430.76,SW
AMJK,W42A130,2024-02-21,842.0,293.59,SW
AMJK,W42A132,2024-02-14,16078.0,625.0,SW
AMJK,W42A138,2024-02-29,4910.0,1120.0,SW
AMJK,W42A144,2024-02-14,27768.0,1431.04,SW
AMJK,W42A153,2024-02-13,30777.0,1097.88,SW
AMJK,W42A158,2024-02-23,23051.0,625.0,SW
AMJK,W42A159,2024-03-12,38286.0,3279.78,SW
AMJK,W42A160,2024-03-19,39704.0,3760.84,SW
AMJK,W42A165,2024-02-20,19863.0,1170.31,SW
AMJK,W42A167,2024-02-13,28506.0,2101.1,SW
AMJK,W42A169,2024-02-28,27524.0,1065.64,SW
AMJK,W42A175,2024-02-23,30754.0,3447.28,SW
AMJK,W42A178,2024-02-09,28734.0,4274.98,SW
AMJK,W42A180,2024-02-22,40788.0,2728.37,SW
AMJK,W42A181,2024-02-06,829.0,204.6,SW
AMJK,W42A182,2024-02-12,38233.0,1956.5,SW
AMJK,W42A183,2024-04-11,15477.0,2720.07,SW
AMJK,W42A184,2024-02-29,30397.0,6601.31,SW
AMJK,W42A185,2024-02-14,25555.0,675.0,SW
AMJK,W42A186,2024-03-15,36660.0,2363.4,SW
AMJK,W42A190,2024-02-21,32952.0,2993.8,SW
AMJK,W42A191,2024-02-20,29889.0,3776.83,SW
AMJK,W42A195,2024-03-04,38927.0,2106.8,SW
AMJK,W42A196,2024-02-09,35883.0,2750.0,SW
AMJK,W42A197,2024-02-15,38838.0,2015.2,SW
AMJK,W42A199,2024-03-08,37848.0,2015.2,SW
AMJK,W42A200,2024-02-08,36718.0,2215.75,SW
AMJK,W42A204,2024-02-14,3840.0,435.23,SW
AMJK,W42A205,2024-02-21,37989.0,2033.52,SW
AMJK,W42A210,2024-03-13,7345.0,818.49,SW
AMJK,W42A213,2024-02-09,2166.0,363.67,SW
AMJK,W42A215,2024-02-28,36235.0,2051.84,SW
AMJK,W42A220,2024-02-15,3931.0,779.71,SW
AMJK,W42A222,2024-02-08,30480.0,2654.0,SW
AMJK,W42A223,2024-03-25,37440.0,2143.05,SW
AMJK,W42A224,2024-03-25,37440.0,2035.44,SW
AMJK,W42A228,2024-04-30,38808.0,2937.33,SW
AMJK,W42A230,2024-04-12,38808.0,2923.5,SW
AMJK,W42A233,2024-03-05,17805.0,625.0,SW
AMJK,W42A236,2024-03-06,37284.0,1778.7,SW
AMJK,W42A237,2024-02-09,35652.0,2962.15,SW
AMJK,W42A240,2024-03-07,32578.0,2164.86,SW
AMJK,W42A241,2024-03-11,39800.0,3156.57,SW
AMJK,W42A242,2024-02-27,40320.0,2091.5,SW
AMJK,W42A243,2024-02-15,32544.0,1877.9,SW
AMJK,W42A245,2024-02-26,7446.0,886.6,SW
AMJK,W42A246,2024-02-16,27768.0,2108.83,SW
AMJK,W42A249,2024-02-13,20604.0,843.21,SW
AMJK,W42A250,2024-02-07,23628.0,2208.36,SW
AMJK,W42A252,2024-03-28,36804.0,2015.2,SW
AMJK,W42A255,2024-02-07,36274.0,3205.19,SW
AMJK,W42A257,2024-03-05,26002.0,0.0,SW
AMJK,W42A261,2024-02-15,15138.0,1344.0,SW
AMJK,W42A262,2024-02-16,8430.0,1332.84,SW
AMJK,W42A263,2024-02-08,1149.0,468.92,SW
AMJK,W42A268,2024-02-21,34121.0,1344.0,SW
AMJK,W42A269,2024-02-14,3840.0,631.68,SW
AMJK,W42A273,2024-02-07,38752.0,3826.03,SW
AMJK,W42A278,2024-02-23,3783.0,188.16,SW
AMJK,W42A285,2024-02-23,6300.0,1259.73,SW
AMJK,W42A287,2024-03-12,28800.0,2608.28,SW
AMJK,W42A290,2024-02-29,31157.0,2039.09,SW
AMJK,W42A293,2024-02-15,7680.0,279.69,SW
AMJK,W42A294,2024-02-09,12632.0,2434.72,SW
AMJK,W42A295,2024-03-13,30635.0,2800.0,SW
AMJK,W42A298,2024-02-28,37801.0,2051.84,SW
AMJK,W42A300,2024-02-07,5390.0,704.65,SW
AMJK,W42A302,2024-02-08,33998.0,2150.0,SW
AMJK,W42A304,2024-03-18,25524.0,0.0,SW
AMJK,W42A305,2024-02-21,7050.0,370.68,SW
AMJK,W42A306,2024-02-09,28595.0,2467.8,SW
AMJK,W42A308,2024-03-05,38547.0,625.0,SW
AMJK,W42A311,2024-03-28,39069.0,625.0,SW
AMJK,W42A315,2024-04-02,39069.0,625.0,SW
AMJK,W42A317,2024-04-10,39069.0,625.0,SW
AMJK,W42A318,2024-04-26,39069.0,625.0,SW
AMJK,W42A320,2024-02-28,36837.0,3024.89,SW
AMJK,W42A321,2024-02-08,38350.0,2968.17,SW
AMJK,W42A322,2024-02-08,35375.0,3698.93,SW
AMJK,W42A324,2024-04-03,7560.0,1010.35,SW
AMJK,W42A326,2024-02-09,5760.0,561.22,SW
AMJK,W42A327,2024-05-17,38808.0,2895.83,SW
AMJK,W42A328,2024-05-30,38808.0,2868.16,SW
AMJK,W42A329,2024-02-12,29382.0,1100.0,SW
AMJK,W42A331,2024-03-11,28002.0,1848.0,SW
AMJK,W42A332,2024-02-22,34930.0,2888.77,SW
AMJK,W42A333,2024-02-16,32724.0,2893.82,SW
AMJK,W42A334,2024-02-23,5805.0,793.35,SW
AMJK,W42A338,2024-03-14,6624.0,330.93,SW
AMJK,W42A339,2024-02-28,23585.0,1785.11,SW
AMJK,W42A342,2024-02-20,1742.0,134.3,SW
AMJK,W42A343,2024-02-21,31725.0,1792.56,SW
AMJK,W42A345,2024-02-27,29693.0,2421.55,SW
AMJK,W42A347,2024-02-14,3318.0,188.16,SW
AMJK,W42A352,2024-02-15,1860.0,375.85,SW
AMJK,W42A358,2024-02-08,36999.0,3205.19,SW
AMJK,W42A361,2024-02-12,1996.0,312.6,SW
AMJK,W42A362,2024-04-08,35809.0,2235.25,SW
AMJK,W42A363,2024-03-07,38628.0,2015.2,SW
AMJK,W42A368,2024-02-15,3318.0,940.95,SW
AMJK,W42A370,2024-03-07,5058.0,945.2,SW
AMJK,W42A371,2024-02-27,37787.0,3286.54,SW
AMJK,W42A374,2024-02-14,6444.0,1085.47,SW
AMJK,W42A376,2024-02-12,6468.0,292.19,SW
AMJK,W42A379,2024-03-14,39756.0,1484.73,SW
AMJK,W42A382,2024-02-14,3318.0,586.44,SW
AMJK,W42A387,2024-02-16,2424.0,455.88,SW
AMJK,W42A391,2024-02-09,2424.0,502.33,SW
AMJK,W42A394,2024-02-29,1830.0,154.04,SW
AMJK,W42A396,2024-03-15,1464.0,135.97,SW
AMJK,W42A407,2024-03-22,22272.0,2243.9,SW
AMJK,W42A415,2024-04-04,34578.0,3613.61,SW
AMJK,W42A416,2024-02-09,6218.0,1377.31,SW
AMJK,W42A417,2024-02-09,1280.0,418.54,SW
AMJK,W42A419,2024-02-14,38610.0,2499.2,SW
AMJK,W42A420,2024-02-14,38610.0,2499.2,SW
AMJK,W42A421,2024-02-13,35090.0,2499.2,SW
AMJK,W42A422,2024-02-16,35090.0,2499.2,SW
AMJK,W42A423,2024-02-09,37212.0,2147.04,SW
AMJK,W42A424,2024-02-12,36740.0,2200.0,SW
AMJK,W42A434,2024-03-20,1440.0,0.0,SW
AMJK,W42A435,2024-03-20,40154.0,3359.63,SW
AMJK,W42A437,2024-02-12,3381.0,641.47,SW
AMJK,W42A440,2024-02-12,1659.0,298.98,SW
AMJK,W42A442,2024-02-13,29618.0,2403.91,SW
AMJK,W42A444,2024-02-23,2836.0,142.61,SW
AMJK,W42A449,2024-02-09,2222.0,118.04,SW
AMJK,W42A453,2024-02-23,27035.0,2738.62,SW
AMJK,W42A456,2024-02-21,19916.0,4247.12,SW
AMJK,W42A465,2024-02-23,1370.0,302.93,SW
AMJK,W42A467,2024-02-13,6525.0,879.17,SW
AMJK,W42A468,2024-02-20,8042.0,645.66,SW
AMJK,W42A473,2024-02-29,2520.0,608.18,SW
AMJK,W42A475,2024-02-27,3318.0,584.37,SW
AMJK,W42A478,2024-02-13,4848.0,697.81,SW
AMJK,W42A481,2024-03-08,2482.0,620.29,SW
AMJK,W42A482,2024-02-15,1135.0,277.32,SW
AMJK,W42A483,2024-03-06,28440.0,1720.85,SW
AMJK,W42A488,2024-02-27,31304.0,2642.28,SW
AMJK,W42A489,2024-03-22,36005.0,3958.69,SW
AMJK,W42A490,2024-02-22,30875.0,1785.06,SW
AMJK,W42A493,2024-03-13,22301.0,3422.82,SW
AMJK,W42A494,2024-02-26,11848.0,1100.0,SW
AMJK,W42A496,2024-02-28,949.0,252.67,SW
AMJK,W42A498,2024-03-12,36258.0,2015.2,SW
AMJK,W42A501,2024-02-28,3318.0,664.81,SW
AMJK,W42A503,2024-04-30,35470.0,3152.03,SW
AMJK,W42A504,2024-06-17,30968.0,2954.82,SW
AMJK,W42A506,2024-02-16,30672.0,3706.97,SW
AMJK,W42A507,2024-02-28,20655.0,3000.0,SW
AMJK,W42A508,2024-02-13,1387.0,118.04,SW
AMJK,W42A510,2024-03-04,31664.0,2951.16,SW
AMJK,W42A513,2024-02-27,34750.0,705.63,SW
AMJK,W42A514,2024-02-28,28562.0,3704.4,SW
AMJK,W42A515,2024-02-16,36530.0,3721.55,SW
AMJK,W42A518,2024-02-26,26440.0,2572.9,SW
AMJK,W42A523,2024-02-21,26272.0,3523.43,SW
AMJK,W42A526,2024-02-23,40344.0,2932.6,SW
AMJK,W42A528,2024-02-14,8059.0,547.71,SW
AMJK,W42A534,2024-02-14,2144.0,166.54,SW
AMJK,W42A536,2024-03-06,7090.0,1283.48,SW
AMJK,W42A537,2024-02-16,4539.0,451.35,SW
AMJK,W42A546,2024-02-22,33165.0,1166.08,SW
AMJK,W42A547,2024-02-20,8292.0,1331.72,SW
AMJK,W42A548,2024-03-06,28236.0,3660.85,SW
AMJK,W42A549,2024-03-04,2280.0,550.16,SW
AMJK,W42A554,2024-02-23,39041.0,2033.52,SW
AMJK,W42A555,2024-02-26,37200.0,2033.52,SW
AMJK,W42A556,2024-03-13,36925.0,2042.68,SW
AMJK,W42A561,2024-02-16,9090.0,2068.09,SW
AMJK,W42A566,2024-02-27,1659.0,306.43,SW
AMJK,W42A569,2024-03-18,14784.0,625.0,SW
AMJK,W42A572,2024-02-16,25954.0,4575.69,SW
AMJK,W42A574,2024-02-16,27713.0,1945.27,SW
AMJK,W42A576,2024-03-08,38695.0,2015.2,SW
AMJK,W42A577,2024-03-12,37900.0,2015.2,SW
AMJK,W42A578,2024-02-29,38338.0,2024.36,SW
AMJK,W42A579,2024-03-05,37700.0,2051.84,SW
AMJK,W42A581,2024-02-17,30465.0,2146.2,SW
AMJK,W42A585,2024-03-08,2560.0,393.39,SW
AMJK,W42A586,2024-02-15,1387.0,226.29,SW
AMJK,W42A587,2024-02-16,35615.0,5860.4,SW
AMJK,W42A588,2024-02-20,29434.0,2101.28,SW
AMJK,W42A590,2024-02-21,30720.0,625.0,SW
AMJK,W42A592,2024-03-21,28235.0,599.85,SW
AMJK,W42A595,2024-02-21,33359.0,709.39,SW
AMJK,W42A597,2024-03-19,38158.0,2363.4,SW
AMJK,W42A601,2024-02-15,35519.0,3113.76,SW
AMJK,W42A605,2024-02-29,2230.0,185.42,SW
AMJK,W42A607,2024-03-15,34371.0,3457.48,SW
AMJK,W42A609,2024-02-14,34130.0,6557.54,SW
AMJK,W42A616,2024-02-27,35828.0,2890.55,SW
AMJK,W42A619,2024-02-29,29885.0,3212.56,SW
AMJK,W42A620,2024-02-28,23412.0,1050.0,SW
AMJK,W42A625,2024-02-16,4626.0,570.1,SW
AMJK,W42A626,2024-03-15,41040.0,600.0,SW
AMJK,W42A629,2024-03-05,5481.0,1050.09,SW
AMJK,W42A639,2024-03-12,36126.0,3808.2,SW
AMJK,W42A645,2024-02-15,4974.0,1072.0,SW
AMJK,W42A650,2024-02-21,22878.0,1600.0,SW
AMJK,W42A654,2024-02-26,485.0,0.0,SW
AMJK,W42A656,2024-03-13,2676.0,0.0,SW
AMJK,W42A657,2024-05-09,36288.0,800.0,SW
AMJK,W42A658,2024-06-13,36288.0,800.0,SW
AMJK,W42A659,2024-02-27,1241.0,178.93,SW
AMJK,W42A662,2024-02-27,2946.0,854.04,SW
AMJK,W42A667,2024-02-22,27768.0,1059.0,SW
AMJK,W42A669,2024-03-05,35482.0,4332.51,SW
AMJK,W42A671,2024-03-12,37320.0,2986.25,SW
AMJK,W42A672,2024-02-28,2206.0,310.9,SW
AMJK,W42A676,2024-03-19,6750.0,558.14,SW
AMJK,W42A677,2024-04-03,1260.0,212.98,SW
AMJK,W42A679,2024-03-05,2482.0,426.96,SW
AMJK,W42A683,2024-02-15,4977.0,665.32,SW
AMJK,W42A685,2024-03-12,4254.0,377.7,SW
AMJK,W42A686,2024-02-29,6300.0,958.07,SW
AMJK,W42A687,2024-02-21,29316.0,1050.0,SW
AMJK,W42A692,2024-02-22,2787.0,772.96,SW
AMJK,W42A698,2024-02-20,3573.0,1117.19,SW
AMJK,W42A700,2024-02-26,37500.0,600.0,SW
AMJK,W42A701,2024-02-29,31176.0,3428.49,SW
AMJK,W42A703,2024-02-16,4977.0,191.9,SW
AMJK,W42A706,2024-02-22,7566.0,1053.34,SW
AMJK,W42A707,2024-03-11,5641.0,1033.02,SW
AMJK,W42A709,2024-02-23,39704.0,3827.13,SW
AMJK,W42A712,2024-03-27,39105.0,599.85,SW
AMJK,W42A713,2024-04-02,39105.0,599.85,SW
AMJK,W42A715,2024-04-09,39105.0,597.52,SW
AMJK,W42A716,2024-06-04,39105.0,588.2,SW
AMJK,W42A717,2024-04-02,39000.0,625.0,SW
AMJK,W42A718,2024-03-27,38190.0,625.0,SW
AMJK,W42A719,2024-03-28,38190.0,625.0,SW
AMJK,W42A720,2024-06-05,21759.0,638.2,SW
AMJK,W42A721,2024-04-02,38612.0,625.0,SW
AMJK,W42A722,2024-04-03,38612.0,599.85,SW
AMJK,W42A723,2024-04-05,38612.0,625.0,SW
AMJK,W42A730,2024-02-22,6006.0,497.95,SW
AMJK,W42A733,2024-03-28,2662.0,596.28,SW
AMJK,W42A736,2024-02-21,1935.0,387.64,SW
AMJK,W42A738,2024-02-22,1935.0,534.7,SW
AMJK,W42A739,2024-03-08,7680.0,444.86,SW
AMJK,W42A740,2024-02-20,3318.0,406.3,SW
AMJK,W42A744,2024-03-05,31597.0,3238.73,SW
AMJK,W42A747,2024-02-22,34799.0,1886.43,SW
AMJK,W42A748,2024-02-23,7275.0,347.74,SW
AMJK,W42A750,2024-02-21,2506.0,663.18,SW
AMJK,W42A752,2024-02-23,4254.0,757.41,SW
AMJK,W42A755,2024-03-06,8508.0,1375.79,SW
AMJK,W42A762,2024-02-26,38070.0,2655.5,SW
AMJK,W42A764,2024-03-18,40152.0,1490.84,SW
AMJK,W42A765,2024-03-18,40196.0,1925.0,SW
AMJK,W42A767,2024-03-05,2978.0,537.19,SW
AMJK,W42A770,2024-02-28,5246.0,276.0,SW
AMJK,W42A771,2024-02-22,13998.0,3561.89,SW
AMJK,W42A774,2024-02-22,1280.0,197.62,SW
AMJK,W42A775,2024-02-23,6636.0,1332.98,SW
AMJK,W42A783,2024-03-11,40352.0,1649.05,SW
AMJK,W42A786,2024-02-21,7680.0,1036.84,SW
AMJK,W42A792,2024-02-20,38610.0,2203.84,SW
AMJK,W42A793,2024-02-21,38610.0,2556.0,SW
AMJK,W42A795,2024-02-20,35090.0,2556.0,SW
